disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-04-02,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-04-16,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-04-24,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-05-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-05-21,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-06-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-06-20,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-08-26,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-09-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-10-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2014-12-20,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-01-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-01-04,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-03-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-03-18,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-03-30,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-04-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-05-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-05-15,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-05-27,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-05-31,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-06-06,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-08-03,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-08-08,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2015-10-17,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-01-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-01-13,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-02-12,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-02-20,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-03-24,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-05-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-05-13,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-05-19,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-05-25,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-06-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-06-05,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-07-15,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-07-22,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-08-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-09-15,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-09-25,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2016-09-30,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-01-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-02-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-03-15,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-04-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-04-12,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-04-23,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-04-29,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-05-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-05-23,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-05-26,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-06-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-06-23,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-07-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-07-07,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-08-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-09-10,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2017-09-17,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-01-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-01-03,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-01-31,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-04-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-04-19,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-05-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-05-03,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-06-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-07-27,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-08-18,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2018-12-04,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-04-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-04-05,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-04-17,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-05-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-06-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-06-07,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-07-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-08-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-09-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-09-09,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-09-12,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-09-13,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-09-19,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2019-12-25,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-04-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-05-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-05-09,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-06-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-07-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-10-01,0.0,0.0,5
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-10-14,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-10-23,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2020-12-08,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-03-20,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-04-06,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-04-17,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-04-27,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-04-28,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-06-09,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-06-22,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-07-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-07-25,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-08-31,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-09-24,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-10-25,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2021-11-10,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-02-20,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-04-22,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-04-27,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-05-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-06-16,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-07-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-07-12,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-08-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-09-01,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-09-16,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of birth_2022-09-26,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-01-09 16:31:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-01-09 20:57:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-03-14 09:37:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-05-28 13:02:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-06-04 17:01:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-07-21 11:16:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-07-28 19:36:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-07-30 13:08:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-08-07 12:02:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-09 17:51:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-18 14:59:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-19 21:46:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-21 17:52:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-26 10:58:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-09-30 15:34:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-10-07 08:33:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-10-08 13:42:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-10-08 17:39:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-11-06 13:55:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-11-30 08:57:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-01 20:48:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-09 08:08:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-17 14:25:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-20 08:39:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-25 14:59:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-25 15:09:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2016-12-30 11:02:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-01-06 11:11:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-01-18 10:00:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-01-23 06:45:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-01-26 08:55:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-02-18 14:08:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-02-22 18:53:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-02-26 14:34:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-04-02 16:03:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-04-16 09:40:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-05-12 09:14:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-05-28 09:26:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-05-31 19:40:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-06-02 15:43:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-06-13 19:27:00,0.0,0.0,4
acute flare-up of triaditis/chronic enteropathy,combined,cat__date of presentation_2017-06-13 22:21:00,0.0,0.0,4
